GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC21,HC01_EST_VC22,HC01_EST_VC23,AVERAGE_PERCENT_IN_COLLEGE,AVERAGE_TOTAL_IN_COLLEGE
Id,Id2,Geography,Total; Estimate; Population 18 years and over,Total; Estimate; Population 18 years and over - Enrolled in college or graduate school %,Total; Estimate;,,
1400000US06073020013,6073020013,"Census Tract 200.13, San Diego County, California",9888,6.9,682,,
1400000US06073020014,6073020014,"Census Tract 200.14, San Diego County, California",5732,8.3,476,,
1400000US06073020015,6073020015,"Census Tract 200.15, San Diego County, California",3308,8.2,271,,
1400000US06073020016,6073020016,"Census Tract 200.16, San Diego County, California",7016,6.4,449,,
1400000US06073020017,6073020017,"Census Tract 200.17, San Diego County, California",2623,8.9,233,,
1400000US06073020018,6073020018,"Census Tract 200.18, San Diego County, California",6159,9.7,597,,
1400000US06073020019,6073020019,"Census Tract 200.19, San Diego County, California",5923,9.2,545,,
1400000US06073020020,6073020020,"Census Tract 200.20, San Diego County, California",5287,16.5,872,,
1400000US06073020021,6073020021,"Census Tract 200.21, San Diego County, California",4655,11.7,545,,
1400000US06073020022,6073020022,"Census Tract 200.22, San Diego County, California",5896,14,825,,
1400000US06073020023,6073020023,"Census Tract 200.23, San Diego County, California",3354,8.3,278,,
1400000US06073020024,6073020024,"Census Tract 200.24, San Diego County, California",3443,10.9,375,,
1400000US06073020025,6073020025,"Census Tract 200.25, San Diego County, California",3882,21.9,850,,
1400000US06073020026,6073020026,"Census Tract 200.26, San Diego County, California",3488,7.8,272,,
1400000US06073020027,6073020027,"Census Tract 200.27, San Diego County, California",10209,5.5,561,,
1400000US06073020028,6073020028,"Census Tract 200.28, San Diego County, California",2492,6.9,172,,
1400000US06073020029,6073020029,"Census Tract 200.29, San Diego County, California",3894,8.8,343,,
1400000US06073020103,6073020103,"Census Tract 201.03, San Diego County, California",8463,10.1,855,,
1400000US06073020105,6073020105,"Census Tract 201.05, San Diego County, California",3110,8.8,274,,
1400000US06073020106,6073020106,"Census Tract 201.06, San Diego County, California",2785,8.9,248,,
1400000US06073020107,6073020107,"Census Tract 201.07, San Diego County, California",3179,11.9,378,,
1400000US06073020108,6073020108,"Census Tract 201.08, San Diego County, California",4057,8.5,345,,
1400000US06073020109,6073020109,"Census Tract 201.09, San Diego County, California",4087,6.2,253,,
1400000US06073020202,6073020202,"Census Tract 202.02, San Diego County, California",4047,8.9,360,,
1400000US06073020206,6073020206,"Census Tract 202.06, San Diego County, California",3825,9.2,352,,
1400000US06073020207,6073020207,"Census Tract 202.07, San Diego County, California",3134,9.8,307,,
1400000US06073020208,6073020208,"Census Tract 202.08, San Diego County, California",2026,6.3,128,,
1400000US06073020209,6073020209,"Census Tract 202.09, San Diego County, California",3834,7.2,276,,
1400000US06073020210,6073020210,"Census Tract 202.10, San Diego County, California",4075,7.2,293,,
1400000US06073020211,6073020211,"Census Tract 202.11, San Diego County, California",5195,11.7,608,,
1400000US06073020213,6073020213,"Census Tract 202.13, San Diego County, California",2493,11.3,282,,
1400000US06073020214,6073020214,"Census Tract 202.14, San Diego County, California",3497,7.2,252,,
1400000US06073020304,6073020304,"Census Tract 203.04, San Diego County, California",4925,11.7,576,,
1400000US06073020305,6073020305,"Census Tract 203.05, San Diego County, California",4918,12.1,595,,
1400000US06073020306,6073020306,"Census Tract 203.06, San Diego County, California",7779,19.8,1540,,
1400000US06073020307,6073020307,"Census Tract 203.07, San Diego County, California",6268,7.9,495,,
1400000US06073020308,6073020308,"Census Tract 203.08, San Diego County, California",4673,7,327,,
1400000US06073020309,6073020309,"Census Tract 203.09, San Diego County, California",3133,9.2,288,,
1400000US06073020401,6073020401,"Census Tract 204.01, San Diego County, California",2038,7.1,145,,
1400000US06073020403,6073020403,"Census Tract 204.03, San Diego County, California",3401,13.8,469,,
1400000US06073020404,6073020404,"Census Tract 204.04, San Diego County, California",3974,13.5,536,,
1400000US06073020405,6073020405,"Census Tract 204.05, San Diego County, California",2630,7.4,195,,
1400000US06073020500,6073020500,"Census Tract 205, San Diego County, California",3466,9.4,326,,
1400000US06073020601,6073020601,"Census Tract 206.01, San Diego County, California",3636,8.3,302,,
1400000US06073020602,6073020602,"Census Tract 206.02, San Diego County, California",4826,7.7,372,,
1400000US06073020705,6073020705,"Census Tract 207.05, San Diego County, California",3413,7.5,256,,
1400000US06073020706,6073020706,"Census Tract 207.06, San Diego County, California",5131,15,770,,
1400000US06073020707,6073020707,"Census Tract 207.07, San Diego County, California",2955,16.8,496,,
1400000US06073020708,6073020708,"Census Tract 207.08, San Diego County, California",2733,11.4,312,,
1400000US06073020709,6073020709,"Census Tract 207.09, San Diego County, California",5978,9.5,568,,
1400000US06073020710,6073020710,"Census Tract 207.10, San Diego County, California",1344,7.1,95,,
1400000US06073020801,6073020801,"Census Tract 208.01, San Diego County, California",4125,7.7,318,,
1400000US06073020805,6073020805,"Census Tract 208.05, San Diego County, California",2677,5,134,,
1400000US06073020806,6073020806,"Census Tract 208.06, San Diego County, California",4086,5,204,,
1400000US06073020807,6073020807,"Census Tract 208.07, San Diego County, California",1945,9.9,193,,
1400000US06073020809,6073020809,"Census Tract 208.09, San Diego County, California",6018,5,301,,
1400000US06073020810,6073020810,"Census Tract 208.10, San Diego County, California",3972,7.3,290,,
1400000US06073020811,6073020811,"Census Tract 208.11, San Diego County, California",4182,4.8,201,,
1400000US06073020902,6073020902,"Census Tract 209.02, San Diego County, California",1578,4.8,76,,
1400000US06073020903,6073020903,"Census Tract 209.03, San Diego County, California",2144,4.1,88,,
1400000US06073020904,6073020904,"Census Tract 209.04, San Diego County, California",1948,7.4,144,,
1400000US06073021000,6073021000,"Census Tract 210, San Diego County, California",2799,3.9,109,,
1400000US06073021100,6073021100,"Census Tract 211, San Diego County, California",5439,8,435,,
1400000US06073021202,6073021202,"Census Tract 212.02, San Diego County, California",2419,7.8,189,,
1400000US06073021204,6073021204,"Census Tract 212.04, San Diego County, California",4341,11.3,491,,
1400000US06073021205,6073021205,"Census Tract 212.05, San Diego County, California",5802,14.7,853,,
1400000US06073021206,6073021206,"Census Tract 212.06, San Diego County, California",2241,11.7,262,,
1400000US06073021302,6073021302,"Census Tract 213.02, San Diego County, California",6318,4.9,310,,
1400000US06073021303,6073021303,"Census Tract 213.03, San Diego County, California",6415,9.5,609,,
1400000US06073021304,6073021304,"Census Tract 213.04, San Diego County, California",2039,7.8,159,,
1400000US06073021400,6073021400,"Census Tract 214, San Diego County, California",5250,11.8,620,,
1400000US06073021500,6073021500,"Census Tract 215, San Diego County, California",6017,7.5,451,,
1400000US06073021600,6073021600,"Census Tract 216, San Diego County, California",2900,10,290,,
1400000US06073021800,6073021800,"Census Tract 218, San Diego County, California",1998,3.3,66,,
1400000US06073021900,6073021900,"Census Tract 219, San Diego County, California",4876,9.6,468,,
1400000US06073022000,6073022000,"Census Tract 220, San Diego County, California",3286,11.7,384,,
1400000US06073022100,6073022100,"Census Tract 221, San Diego County, California",6206,10.7,664,,
1400000US06073990100,6073990100,"Census Tract 9901, San Diego County, California",0,-,,,
1400000US06075010100,6075010100,"Census Tract 101, San Francisco County, California",3583,11.1,398,,
1400000US06075010200,6075010200,"Census Tract 102, San Francisco County, California",3961,8.2,325,,
1400000US06075010300,6075010300,"Census Tract 103, San Francisco County, California",3898,13.3,518,,
1400000US06075010400,6075010400,"Census Tract 104, San Francisco County, California",4781,5,239,,
1400000US06075010500,6075010500,"Census Tract 105, San Francisco County, California",2378,8.5,202,,
1400000US06075010600,6075010600,"Census Tract 106, San Francisco County, California",3322,10.5,349,,
1400000US06075010700,6075010700,"Census Tract 107, San Francisco County, California",4810,9.7,467,,
1400000US06075010800,6075010800,"Census Tract 108, San Francisco County, California",4333,5.1,221,,
1400000US06075010900,6075010900,"Census Tract 109, San Francisco County, California",4437,3.5,155,,
1400000US06075011000,6075011000,"Census Tract 110, San Francisco County, California",5040,10.1,509,,
1400000US06075011100,6075011100,"Census Tract 111, San Francisco County, California",4778,6.5,311,,
1400000US06075011200,6075011200,"Census Tract 112, San Francisco County, California",2892,11.1,321,,
1400000US06075011300,6075011300,"Census Tract 113, San Francisco County, California",2751,7.5,206,,
1400000US06075011700,6075011700,"Census Tract 117, San Francisco County, California",1505,15.5,233,,
1400000US06075011800,6075011800,"Census Tract 118, San Francisco County, California",1490,18.3,273,,
1400000US06075011901,6075011901,"Census Tract 119.01, San Francisco County, California",2467,23.4,577,,
1400000US06075011902,6075011902,"Census Tract 119.02, San Francisco County, California",2541,13,330,,
1400000US06075012000,6075012000,"Census Tract 120, San Francisco County, California",3405,14.6,497,,
1400000US06075012100,6075012100,"Census Tract 121, San Francisco County, California",3831,30.5,1168,,
1400000US06075012201,6075012201,"Census Tract 122.01, San Francisco County, California",4319,11.8,510,,
1400000US06075012202,6075012202,"Census Tract 122.02, San Francisco County, California",2869,17.7,508,,
1400000US06075012301,6075012301,"Census Tract 123.01, San Francisco County, California",1683,11.1,187,,
1400000US06075012302,6075012302,"Census Tract 123.02, San Francisco County, California",2450,20.9,512,,
1400000US06075012401,6075012401,"Census Tract 124.01, San Francisco County, California",4070,16,651,,
1400000US06075012402,6075012402,"Census Tract 124.02, San Francisco County, California",3155,22.5,710,,
1400000US06075012501,6075012501,"Census Tract 125.01, San Francisco County, California",3210,9,289,,
1400000US06075012502,6075012502,"Census Tract 125.02, San Francisco County, California",3906,12.1,473,,
1400000US06075012601,6075012601,"Census Tract 126.01, San Francisco County, California",2277,4.6,105,,
1400000US06075012602,6075012602,"Census Tract 126.02, San Francisco County, California",2629,3.3,87,,
1400000US06075012700,6075012700,"Census Tract 127, San Francisco County, California",3302,4.9,162,,
1400000US06075012800,6075012800,"Census Tract 128, San Francisco County, California",4060,4.1,166,,
1400000US06075012901,6075012901,"Census Tract 129.01, San Francisco County, California",2426,5.4,131,,
1400000US06075012902,6075012902,"Census Tract 129.02, San Francisco County, California",3185,6.8,217,,
1400000US06075013000,6075013000,"Census Tract 130, San Francisco County, California",4128,4.3,178,,
1400000US06075013101,6075013101,"Census Tract 131.01, San Francisco County, California",3526,10.2,360,,
1400000US06075013102,6075013102,"Census Tract 131.02, San Francisco County, California",2554,11.3,289,,
1400000US06075013200,6075013200,"Census Tract 132, San Francisco County, California",4092,4.5,184,,
1400000US06075013300,6075013300,"Census Tract 133, San Francisco County, California",3593,6.2,223,,
1400000US06075013400,6075013400,"Census Tract 134, San Francisco County, California",3452,6.4,221,,
1400000US06075013500,6075013500,"Census Tract 135, San Francisco County, California",2399,8.4,202,,
1400000US06075015100,6075015100,"Census Tract 151, San Francisco County, California",2091,6.1,128,,
1400000US06075015200,6075015200,"Census Tract 152, San Francisco County, California",3501,8.2,287,,
1400000US06075015300,6075015300,"Census Tract 153, San Francisco County, California",1853,4,74,,
1400000US06075015400,6075015400,"Census Tract 154, San Francisco County, California",5122,10.5,538,,
1400000US06075015500,6075015500,"Census Tract 155, San Francisco County, California",3653,6.9,252,,
1400000US06075015600,6075015600,"Census Tract 156, San Francisco County, California",2492,16.1,401,,
1400000US06075015700,6075015700,"Census Tract 157, San Francisco County, California",7793,42,3273,,
1400000US06075015801,6075015801,"Census Tract 158.01, San Francisco County, California",3214,3.8,122,,
1400000US06075015802,6075015802,"Census Tract 158.02, San Francisco County, California",2616,10.2,267,,
1400000US06075015900,6075015900,"Census Tract 159, San Francisco County, California",3688,19.7,727,,
1400000US06075016000,6075016000,"Census Tract 160, San Francisco County, California",2455,13.3,327,,
1400000US06075016100,6075016100,"Census Tract 161, San Francisco County, California",4448,13.9,618,,
1400000US06075016200,6075016200,"Census Tract 162, San Francisco County, California",2391,6.9,165,,
1400000US06075016300,6075016300,"Census Tract 163, San Francisco County, California",4356,11.5,501,,
1400000US06075016400,6075016400,"Census Tract 164, San Francisco County, California",3815,9.4,359,,
